web-scraper-order,web-scraper-start-url,pages,pages-href,title,articles,articles-href,subtitle,author,date,content
"1571531660-12813","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Explains How Donald Trump’s Racism Works ‘As Cover For The Con’","Ocasio-Cortez Explains How Trump's Racism Works 'As Cover For The Con'","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgAI.5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-donald-trump-racism-con_n_5d6f5f83e4b09bbc9ef6abd0/RK=2/RS=RGnDTwzusSELu4wxJl.O7yfOEUY-","The New York lawmaker broke down in a viral Twitter thread why “it’s always about the con” with the president.","","09/04/2019 03:39 am ET","Check out the full thread here:"
"1571531606-12588","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Writer Whose Ancestor Opened First Japanese American Camp: Ocasio-Cortez Is Right","Writer Whose Ancestor Opened First Japanese American Camp: Ocasio-Cortez Is Right","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kArm9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fwriter-whose-ancestor-opened-first-japanese-american-incarceration-camp-aoc-is-right_n_5d1bb24ce4b03d6116439857/RK=2/RS=DHT4QNYORugQkEopRq0x8IXv.9M-","Mary Catherine Ford’s ancestor Clayton Triggs opened the Manzanar War Relocation Center. She agrees detained migrants are in “concentration camps.”","","07/02/2019 10:56 pm ET","Wallace told HuffPost that by failing to describe these detention facilities as concentration camps, the Trump administration is continuing to use euphemisms as a “deliberate tool to obscure harsh realities and prevent us from recognizing historical patterns.”"
"1571531667-12831","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","‘I Am back,’ Bernie Sanders Tells Supporters At NYC Rally","'I Am back,' Bernie Sanders Tells Supporters At NYC Rally","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgAHe5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-welcome-back-queens-heart-attack_n_5dab74e2e4b0422422c5e936/RK=2/RS=40ykuv_bLYFWKy4HYjk6xmKXK4c-","The event marked Sanders’ formal return to the campaign trail less than three weeks after he suffered a heart attack.","","10/19/2019 04:45 pm ET","Sanders opened his remarks by apologizing that he secured a permit for only 20,000 people. His campaign, he said, was forced to close the gates on many more people who were trying to enter the Queens park just across the river from Manhattan."
"1571531580-12467","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Turns Newt Gingrich’s ‘Dishonest’ Smear Back On Him","Alexandria Ocasio-Cortez Turns Newt Gingrich's 'Dishonest' Smear Back On Him","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUAFTRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-newt-gingrich-liar-response_n_5d206a5be4b01b8347372ba8/RK=2/RS=8qESpZ7AsKdbc3fKxDgiA.9Q8ec-","The Democratic lawmaker fired back after the Republican former House speaker penned a scathing op-ed about her for Fox News.","Lee Moran","07/06/2019 06:49 am ET",""
"1571531614-12611","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Highlights ‘The Headline’ Of John Bolton’s Exit","Ocasio-Cortez Highlights 'The Headline' Of John Bolton's Exit","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kAqG9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-headline-donald-trump-john-bolton_n_5d79ffb4e4b06028fd376656/RK=2/RS=Pl5vZOQgOE90MoRzg7RAQIgTyNU-","“That’s it,” the New York lawmaker captioned a TV news chyron about President Donald Trump and North Korean dictator Kim Jong Un.","","09/12/2019 04:49 am ET","“That’s it. That’s the headline,” she captioned a screenshot of a TV news chyron that read in part: “Trump sides with Kim Jong Un.”"
"1571531653-12779","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Has A Blunt Correction For Trump’s Puerto Rico Boast","Ocasio-Cortez Has A Blunt Correction For Trump’s Puerto Rico Boast","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgAKe5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-trump-puerto-rico_n_5d673db2e4b063c341fa8ad6/RK=2/RS=CAExTkOH8dUAOZ945AgRlNNNa18-","The freshman lawmaker joins others in slamming Trump’s claim that he’s the “best thing that’s ever happened to Puerto Rico.”","","08/29/2019 12:34 am ET","As Hurricane Dorian barreled down on Puerto Rico on Wednesday, Trump tweeted a series of attacks against its officials and called it “one of the most corrupt places on earth.”"
"1571531631-12658","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Cops Fired For Facebook Post Suggesting Alexandria Ocasio-Cortez Should Be Shot","Cops Fired For Facebook Post Suggesting Alexandria Ocasio-Cortez Should Be Shot","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgAQwJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2flouisiana-police-officers-fired-for-facebook-post-suggesting-alexandria-ocasio-cortez-be-shot_n_5d361bcde4b0419fd3315ffe/RK=2/RS=A0Jkl.oMbIfz8YMMpEi08dpI0PM-","The Gretna, Louisiana, police chief said he did not feel the Facebook post represented a legitimate threat.","","07/22/2019 06:53 pm ET","Two Louisiana policemen have been fired over a Facebook post that suggested Rep. Alexandria Ocasio-Cortez (D-N.Y.) should be shot ― one of the officers wrote the menacing message and the other “liked” it."
"1571531592-12522","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Fires Back At Trump On Impeachment: ‘I’ll Call Your Bluff Any Day’","Ocasio-Cortez Fires Back At Trump On Impeachment: ‘I’ll Call Your Bluff Any Day’","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUACzRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-donald-trump-impeachment_n_5d06efd9e4b0985c419fca11/RK=2/RS=zjc5YcZPg5XDhsK6OrCnhgiKXW0-","The president trades barbs with the freshman lawmaker on Twitter.","Ed Mazza","06/17/2019 03:49 am ET",""
"1571531576-12458","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Megan Rapinoe Accepts Invitation From Ocasio-Cortez To Tour The U.S. House","Megan Rapinoe Accepts Invitation From Ocasio-Cortez To Tour The U.S. House","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUAGTRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fmegan-rapinoe-ocasio-cortez-soccer-white-house_n_5d16cf5ae4b082e5536968b8/RK=2/RS=yP2oSXiu01a47ryQNDut3_vxsM0-","“Consider it done!” in-your-face star midfielder responds after U.S. soccer team beats  France in Women’s World Cup quarterfinals.","","06/28/2019 11:42 pm ET","The invitation for the team was issued via Twitter by the congresswoman. The star midfielder responded: “Consider it done!” Rapinoe added a party-face emoji blowing a noise-maker."
"1571531606-12580","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Writer Whose Ancestor Opened First Japanese American Camp: Ocasio-Cortez Is Right","Writer Whose Ancestor Opened First Japanese American Camp: Ocasio-Cortez Is Right","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kArm9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fwriter-whose-ancestor-opened-first-japanese-american-incarceration-camp-aoc-is-right_n_5d1bb24ce4b03d6116439857/RK=2/RS=DHT4QNYORugQkEopRq0x8IXv.9M-","Mary Catherine Ford’s ancestor Clayton Triggs opened the Manzanar War Relocation Center. She agrees detained migrants are in “concentration camps.”","","07/02/2019 10:56 pm ET","Ford further explained that Triggs had built the “Children’s Village” at Manzanar, the most closely guarded Japanese American incarceration camp. He had also requested permission to erect the concentration camp’s barbed wire and eight guard towers “from which soldiers would sit and point searchlights and live munitions down at these children.”"
"1571531640-12711","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez, Rashida Tlaib Blast Trump Over Border In Emotional Testimony","Alexandria Ocasio-Cortez, Rashida Tlaib Blast Trump Over Border In Emotional Testimony","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgAPQJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-rashida-tlaib-blast-trump-border_n_5d28d5f2e4b0060b11ec0942/RK=2/RS=TeCpbyVS5sozh0wvH.DDsaC.fZQ-","Tlaib said the administration is “dead set on sending a hate-filled message, that those seeking refuge are not welcome in America.”","","07/12/2019 05:43 pm ET","Ocasio-Cortez, a fierce critic of the Trump administration, was among four Democratic members of Congress to testify before fellow lawmakers about what they saw during visits to the border. They described seeing migrants covered in filth from an inability to shower or change, with canker sores from unhealthy food, and only thin blankets for sleeping on concrete. They called on Congress to act as migrants report overcrowded facilities and little access to care or medication."
"1571531655-12784","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Doesn’t Think Joe Biden Is The ‘Pragmatic Choice’ For Democrats","Alexandria Ocasio-Cortez Doesn't Think Joe Biden Is The 'Pragmatic Choice' For Democrats","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgAJ.5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2faoc-doesnt-think-joe-biden-is-the-pragmatic-choice-for-democrats_n_5d137a8fe4b04f059e4d8134/RK=2/RS=PtSoyYZvep18qDlgLqFvQFr_hvI-","The congresswoman suggested in an interview with Vogue that Biden, like Hillary Clinton, wouldn’t “inspire the turnout that we needed.”","Andy Campbell","06/26/2019 10:55 am ET",""
"1571531582-12487","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Top House Progressive Says Pelosi Comments On Ocasio-Cortez And Allies Were Not ‘Helpful’","Top House Progressive Says Pelosi Comments On Ocasio-Cortez And Allies Were Not 'Helpful'","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUAEzRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fpramila-jayapal-nancy-pelosi-squad-comments-not-helpful_n_5d290c4ee4b0bd7d1e1c6cfa/RK=2/RS=09t3xYeK.4moImL9U7XmM86O970-","But Rep. Pramila Jayapal (D-Wash.) defended the House speaker’s governing philosophy and ruled out any questions about her racial sensitivity.","","07/12/2019 10:57 pm ET","“I believe that it all comes down to votes,” Jayapal said. “Whether you’re on the outside or the inside, you’ve got to be able to leverage the votes.”"
"1571531590-12519","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Speaks Directly To White Supremacists In Surprise Appeal","Ocasio-Cortez Speaks Directly To White Supremacists In Surprise Appeal","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUADTRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-white-supremacists_n_5d4a680ee4b01e44e47266b0/RK=2/RS=LaHj75FiEK8wIBNtTQ.bLBbdRuA-","Freshman lawmaker has a message — and a promise — for anyone involved in hate groups.","","08/07/2019 05:10 am ET","She also called on those “radicalized in a funnel of vitriol” to turn away from hate, promising that they would be welcomed with love in return:"
