web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571099097-5518","https://www.nytimes.com/search?query=Betsy+Devos","Democrats Criticize Betsy DeVos, Trump’s Choice for EducationPresident-elect Donald J. Trump’s cabinet picks for the departments of Health and Human Services, Education and the Interior highlight a week of confirmation hearings.By Emmarie Huetteman and Kate ZernikePRINT EDITIONJanuary 18, 2017","https://www.nytimes.com/2017/01/17/us/politics/what-to-watch-a-crush-of-hearings-and-a-transfer-of-power.html?searchResultPosition=30","Democrats Criticize Betsy DeVos, Trump’s Choice for Education","null","","Jan. 17, 2017","He expressed his support for the president-elect’s desire for energy independence, though, and he described his approach to developing energy resources on public lands as “all of the above.”"
"1571099142-5720","https://www.nytimes.com/search?query=Betsy+Devos","Biggest Offender in Outsize Debt: Graduate SchoolsThe market for master’s degrees behaves in strange and erratic ways, new data reveals.By Kevin CareyPRINT EDITIONGraduate Students Pack on Debt, Earning M.A.s and I.O.U.s|June 4, 2019, Page B4","https://www.nytimes.com/2019/06/03/upshot/student-debt-big-culprit-graduate-school.html?searchResultPosition=15","Biggest Offender in Outsize Debt: Graduate Schools","The market for master’s degrees behaves in strange and erratic ways, new data reveals.","","null","But the Academy of Art, among others, suggests that approach may not work. The Department of Education has been publishing college graduation rates for over a decade. The latest numbers show that only 28 percent of Academy of Art undergraduates earn their diploma within eight years; most transfer or drop out. Yet thousands continue to enroll. The Academy of Art master’s of fine arts program failed the Obama administration criteria because of high debt and low earnings (a possible punishment was avoided when the Trump administration suspended the Obama-era rules). But that information has been available for over two years. Students continue to enroll."
"1571099124-5627","https://www.nytimes.com/search?query=Betsy+Devos","Protester Shouts ‘Shame’ at Betsy DeVosMs. DeVos, the new education secretary, was blocked from entering a middle school in Washington on Friday.By REUTERS","https://www.nytimes.com/video/us/100000004924754/protester-shouts-shame-at-betsy-devos.html?searchResultPosition=21","null","null","T Magazine","null",""
"1571099139-5688","https://www.nytimes.com/search?query=Betsy+Devos","Fashion’s Betsy DeVos ConnectionPamella Roland, the evening-wear line designed by Ms. DeVos’s sister-in-law, tries to keep politics off the runway.By Katherine RosmanPRINT EDITIONFebruary 16, 2017, Page D9","https://www.nytimes.com/2017/02/12/fashion/betsy-devos-pamella-roland-new-york-fashion-week.html?searchResultPosition=16","Fashion’s Betsy DeVos Connection","null","","Feb. 12, 2017","More than 300 people attended the fashion show, where they ogled aubergine crepe gowns, cashmere coats with fox fur cuffs and numerous sequined numbers, as models strode down the runway to tunes such as Michelle Gurevich’s “Russian Romance.” The education secretary, however, was not among them. Hours earlier, she was booed and harangued by protesters outside of a school in Washington that she had come to visit."
"1571099163-5832","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Repeals Obama-Era Rule Cracking Down on For-Profit CollegesEducation Secretary Betsy DeVos formally repealed an Obama-era regulation that would have forced for-profit colleges to prove their debt-laden graduates could find gainful employment.By Erica L. GreenPRINT EDITIONRules on For-Profit Schools Are Repealed|June 29, 2019, Page A15","https://www.nytimes.com/2019/06/28/us/politics/betsy-devos-for-profit-colleges.html?searchResultPosition=9","DeVos Repeals Obama-Era Rule Cracking Down on For-Profit Colleges","null","","June 28, 2019","In her first two years in office, Ms. DeVos has delayed critical parts of the rule, and last year, she sought to repeal it entirely, siding with for-profit industry leaders and congressional conservatives who have contended that the Obama administration unfairly targeted for-profit schools."
"1571099182-5991","https://www.nytimes.com/search?query=Betsy+Devos","Education Department Hits Michigan State With Record Fine Over Nassar ScandalThe Education Department announced a $4.5 million fine for Michigan State University over the Larry Nassar scandal and ordered an overhaul of its handling of sexual assault.By Erica L. GreenPRINT EDITIONRecord Fine for Michigan St. in Nassar Case|September 6, 2019, Page A13","https://www.nytimes.com/2019/09/05/us/politics/michigan-state-larry-nassar.html?searchResultPosition=3","Education Department Hits Michigan State With Record Fine Over Nassar Scandal","null","","null","“The agreements with U.S. Department of Education further remind us that we failed survivors and our community,” he said."
"1571099163-5830","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Repeals Obama-Era Rule Cracking Down on For-Profit CollegesEducation Secretary Betsy DeVos formally repealed an Obama-era regulation that would have forced for-profit colleges to prove their debt-laden graduates could find gainful employment.By Erica L. GreenPRINT EDITIONRules on For-Profit Schools Are Repealed|June 29, 2019, Page A15","https://www.nytimes.com/2019/06/28/us/politics/betsy-devos-for-profit-colleges.html?searchResultPosition=9","DeVos Repeals Obama-Era Rule Cracking Down on For-Profit Colleges","null","","June 28, 2019","Education Secretary Betsy DeVos on Friday officially repealed an Obama-era regulation that sought to crack down on for-profit colleges and universities that produced graduates with no meaningful job prospects and mountains of student debt they could not hope to repay."
"1571099100-5526","https://www.nytimes.com/search?query=Betsy+Devos","Tom Price, a Bigger Problem Than Betsy DeVosThere is a nominee beside Betsy DeVos who deserves more attention than he has received.By David Leonhardt","https://www.nytimes.com/2017/02/07/opinion/tom-price-a-bigger-problem-than-betsy-devos.html?searchResultPosition=29","Tom Price, a Bigger Problem Than Betsy DeVos","null","","Feb. 7, 2017","Education sparks passion among many Democrats (sometimes productively, sometimes less so), and DeVos has some alarming positions. She has shown scant interest in holding charter schools and private schools accountable for their results. She has also shown little commitment to special education. And she apparently has strange views about the risk of bear maulings on school campuses."
"1571099110-5576","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.How are teachers devoted to combating racism supposed to deal with being embraced by the Trump administration?By Conor P. WilliamsPRINT EDITIONCharter Schools Have a Betsy DeVos Problem|June 3, 2018, Page SR10","https://www.nytimes.com/2018/06/02/opinion/sunday/betsy-devos-charter-schools-trump.html?searchResultPosition=26","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.","null","","June 2, 2018","The Every Student Succeeds Act, which replaced No Child Left Behind as the country’s primary K-12 education law in 2015, continued these trends. It reduced federal oversight of states’ academic standards, as well as oversight of state programs for historically underserved students. This blend of policies helped keep progressive infighting on issues like standardized tests and federal accountability simmering instead of boiling."
"1571099148-5751","https://www.nytimes.com/search?query=Betsy+Devos","No Profit in Betsy DeVosWhat Donald Trump teaches us about higher education.By Gail CollinsPRINT EDITIONOctober 28, 2017, Page A19","https://www.nytimes.com/2017/10/27/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=13","No Profit in Betsy DeVos","null","","Oct. 27, 2017","O.K., we’re talking here about Trump University. I knew I couldn’t fool you forever. Cynics might wonder if DeVos has been going to the defense of for-profit colleges so quickly because she wants to please her boss. Who might not enjoy seeing a lot of headlines about greedy colleges that make promises they never intended to keep, being brought down by the forces of justice."
"1571099118-5596","https://www.nytimes.com/search?query=Betsy+Devos","Ethics Office’s Letter on Betsy DeVosIn a letter to Senator Patty Murray, the ranking Democrat on the Health, Education, Labor and Pensions Committee, the Office of Government Ethics made it clear that a formal check on the pick for education secretary, Betsy DeVos, is far from complete.","https://www.nytimes.com/interactive/2017/01/10/us/politics/document-OGE-Response-to-Letter-From-Ranking-Member-Patty.html?searchResultPosition=23","null","null","The New York Times Company","null",""
"1571099171-5924","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","","July 29, 2019","But Betsy DeVos, the education secretary, who reportedly protested the swiftness of the document’s revocation, has said that while the department would no longer investigate bathroom complaints, it would still enforce protections for L.G.B.T.Q. students who were bullied, penalized or harassed for failing to conform to sex-based stereotypes."
